Date,Open,High,Low,Close,Adj Close,Volume
2014-05-18,27698.240234,28722.250000,25740.980469,25740.980469,25740.980469,10158
2014-05-19,25740.980469,30339.519531,25740.980469,30339.519531,30339.519531,55293
2014-05-20,30339.519531,31009.519531,27861.210938,30396.060547,30396.060547,329021
2014-05-21,30396.060547,30798.480469,28305.910156,30798.480469,30798.480469,203030
2014-05-22,30798.480469,33129.089844,28790.779297,30795.789063,30795.789063,863609
2014-05-23,30795.789063,35096.121094,28833.990234,29411.759766,29411.759766,129041
2014-05-24,29411.759766,35137.050781,29411.759766,35137.050781,35137.050781,386840
2014-05-25,35137.050781,38398.890625,26020.240234,36894.210938,36894.210938,106892
2014-05-26,36894.210938,38640.589844,32192.810547,36610.000000,36610.000000,81377
2014-05-27,36610.000000,37501.281250,31048.179688,31473.779297,31473.779297,254693
2014-05-28,31473.779297,35907.460938,31069.189453,35907.460938,35907.460938,190372
2014-05-29,35907.460938,36327.691406,31348.830078,33690.179688,33690.179688,193008
2014-05-30,37127.210938,39890.730469,33583.601563,38945.371094,38945.371094,81608
2014-05-31,38945.371094,40160.890625,33668.539063,34911.828125,34911.828125,14624
2014-06-01,40160.890625,40505.261719,34581.828125,35822.171875,35822.171875,138250
2014-06-02,35822.171875,41835.500000,35822.171875,40761.628906,40761.628906,119718
2014-06-03,40761.628906,40761.628906,34082.648438,34567.910156,34567.910156,103697
2014-06-04,34567.910156,41388.621094,34567.910156,40530.738281,40530.738281,40650
2014-06-05,40530.738281,42466.210938,34581.828125,40482.480469,40482.480469,176494
2014-06-06,40482.480469,40482.480469,35730.019531,40005.300781,40005.300781,145967
2014-06-07,40005.300781,40599.179688,40005.300781,40599.179688,40599.179688,6483
2014-06-08,40599.179688,41522.351563,35975.191406,40075.128906,40075.128906,258165
2014-06-09,40075.128906,40258.269531,35501.660156,35512.660156,35512.660156,273472
2014-06-10,35512.660156,40155.320313,35512.660156,40128.550781,40128.550781,112586
2014-06-11,40128.550781,41243.808594,34551.710938,38493.148438,38493.148438,113894
2014-06-12,38493.148438,39500.000000,33240.328125,37971.929688,37971.929688,170475
2014-06-13,37971.929688,39376.480469,36034.390625,37335.910156,37335.910156,96402
2014-06-14,37335.910156,37335.910156,31362.009766,31362.009766,31362.009766,17069
2014-06-15,35000.000000,39088.078125,33000.000000,33500.000000,33500.000000,154631
2014-06-16,37614.511719,38200.351563,33000.000000,38020.558594,38020.558594,181960
2014-06-17,38020.558594,38666.820313,33500.000000,38666.820313,38666.820313,294250
2014-06-18,38666.820313,38666.820313,34220.078125,34415.761719,34415.761719,169423
2014-06-19,35000.000000,38358.148438,33652.878906,37800.109375,37800.109375,124005
2014-06-20,35000.000000,37800.109375,33228.230469,37711.980469,37711.980469,70295
2014-06-21,37711.980469,38783.429688,33332.511719,38138.578125,38138.578125,161686
2014-06-22,38138.578125,38356.699219,33649.808594,37999.539063,37999.539063,107143
2014-06-23,37999.539063,38050.898438,33616.429688,33937.531250,33937.531250,32471
2014-06-24,33937.531250,38158.121094,32463.599609,37571.601563,37571.601563,483594
2014-06-25,37571.601563,38181.171875,33014.300781,38051.449219,38051.449219,81761
2014-06-26,38051.449219,38365.640625,33308.000000,33939.199219,33939.199219,172318
2014-06-27,33939.199219,39550.710938,33939.199219,36265.820313,36265.820313,110766
2014-06-28,36265.820313,38518.210938,34162.058594,34596.050781,34596.050781,70838
2014-06-29,34596.050781,41342.171875,34216.519531,40945.960938,40945.960938,102109
2014-06-30,40945.960938,42759.839844,35502.000000,42759.839844,42759.839844,61075
2014-07-01,42759.839844,42759.839844,36226.078125,40411.351563,40411.351563,368762
2014-07-02,40411.351563,41578.839844,35502.000000,41148.300781,41148.300781,124313
2014-07-03,41148.300781,41525.300781,34507.328125,40442.070313,40442.070313,127642
2014-07-04,40442.070313,40555.371094,34484.820313,34693.500000,34693.500000,112590
2014-07-05,34693.500000,34905.988281,34670.179688,34905.988281,34905.988281,31439
2014-07-06,36500.000000,40270.148438,34563.531250,36000.000000,36000.000000,136655
2014-07-07,38345.621094,40352.851563,34113.968750,39235.328125,39235.328125,395285
2014-07-08,39235.328125,41248.960938,34097.761719,36864.511719,36864.511719,272327
2014-07-09,36864.511719,39348.929688,33983.210938,38447.390625,38447.390625,388619
2014-07-10,38447.390625,39997.039063,33983.210938,35134.179688,35134.179688,44892
2014-07-11,35134.179688,40201.230469,35134.179688,40139.839844,40139.839844,126304
2014-07-12,40139.839844,40139.839844,35278.531250,39924.898438,39924.898438,499997
2014-07-13,39924.898438,39924.898438,34804.050781,39687.839844,39687.839844,1296095
2014-07-14,39687.839844,39772.378906,34821.480469,38747.601563,38747.601563,239902
2014-07-15,38747.601563,39739.519531,34927.171875,38200.000000,38200.000000,167092
2014-07-16,38200.000000,39723.500000,34645.960938,39668.031250,39668.031250,200400
2014-07-17,39668.031250,39817.628906,35292.878906,37241.578125,37241.578125,90836
2014-07-18,37241.578125,41356.289063,35092.308594,40259.718750,40259.718750,173852
2014-07-19,40259.718750,40360.488281,35413.968750,35413.968750,35413.968750,40543
2014-07-20,35413.968750,39991.519531,35376.351563,36600.000000,36600.000000,270185
2014-07-21,39988.371094,40317.328125,35661.339844,39370.078125,39370.078125,95801
2014-07-22,39370.078125,39675.730469,36000.000000,39292.730469,39292.730469,82972
2014-07-23,39292.730469,40192.929688,34424.429688,36000.000000,36000.000000,128587
2014-07-24,34424.429688,39024.390625,33525.089844,38461.539063,38461.539063,334993
2014-07-25,38461.539063,38461.539063,33882.328125,35418.921875,35418.921875,168366
2014-07-26,35418.921875,38461.539063,35416.671875,38461.539063,38461.539063,21738
2014-07-27,38461.539063,78319.867188,34467.468750,36293.250000,36293.250000,302015
2014-07-28,36293.250000,38580.250000,34274.738281,34274.738281,34274.738281,117819
2014-07-29,34274.738281,38461.539063,33720.000000,35778.179688,35778.179688,172130
2014-07-30,35778.179688,38265.308594,33088.238281,36259.851563,36259.851563,274717
2014-07-31,36259.851563,39525.691406,33897.199219,36299.558594,36299.558594,218535
2014-08-01,36299.558594,39370.078125,35933.679688,36152.890625,36152.890625,129813
2014-08-02,36152.890625,38610.039063,35293.871094,37974.679688,37974.679688,6096
2014-08-03,37974.679688,39370.078125,35400.000000,38699.691406,38699.691406,449932
2014-08-04,38699.691406,38724.550781,33719.839844,35600.000000,35600.000000,356850
2014-08-05,35600.000000,38759.691406,33719.839844,38694.210938,38694.210938,168536
2014-08-06,38694.210938,38694.210938,24522.519531,35032.429688,35032.429688,69722
2014-08-07,35032.429688,39682.539063,34652.269531,39370.078125,39370.078125,161120
2014-08-08,39370.078125,39637.601563,35696.800781,38780.589844,38780.589844,166451
2014-08-09,38780.589844,39473.078125,35098.500000,39267.019531,39267.019531,109596
2014-08-10,39267.019531,39267.019531,33333.328125,38749.019531,38749.019531,205667
2014-08-11,38749.019531,38749.019531,33270.328125,35500.000000,35500.000000,279655
2014-08-12,34701.648438,37878.789063,32195.560547,36719.710938,36719.710938,197753
2014-08-13,36719.710938,37641.148438,30926.820313,30926.820313,30926.820313,252109
2014-08-14,30926.820313,36036.039063,30585.949219,34642.031250,34642.031250,32991
2014-08-15,34642.031250,35842.289063,29483.369141,35842.289063,35842.289063,132061
2014-08-16,35842.289063,36855.039063,30936.320313,30936.320313,30936.320313,17933
2014-08-17,30936.320313,35010.941406,28445.000000,32051.279297,32051.279297,192376
2014-08-18,32051.279297,35500.000000,27635.369141,29000.000000,29000.000000,376595
2014-08-19,27706.539063,35988.480469,27706.539063,31882.939453,31882.939453,138278
2014-08-20,34107.140625,37481.859375,30364.939453,32075.330078,32075.330078,181302
2014-08-21,35860.660156,64516.128906,28965.689453,31791.500000,31791.500000,94159
2014-08-22,33898.308594,36337.210938,28770.400391,35845.589844,35845.589844,150803
2014-08-23,35845.589844,35845.589844,28544.400391,31039.769531,31039.769531,20807
2014-08-24,28544.400391,36584.750000,28544.400391,35502.960938,35502.960938,158562
2014-08-25,35502.960938,36900.980469,28967.089844,36101.078125,36101.078125,272449
2014-08-26,36101.078125,37365.718750,30124.429688,31034.820313,31034.820313,367444
2014-08-27,31206.560547,36728.398438,30565.070313,33246.019531,33246.019531,137764
2014-08-28,33246.019531,36363.640625,33119.128906,36363.640625,36363.640625,101064
2014-08-29,36363.640625,36363.640625,29126.750000,33375.050781,33375.050781,161514
2014-08-30,33375.050781,34622.039063,28512.859375,31545.740234,31545.740234,32063
2014-08-31,31545.740234,32154.339844,30000.000000,32154.339844,32154.339844,112986
2014-09-01,32154.339844,36363.640625,28236.929688,31746.029297,31746.029297,302821
2014-09-02,31746.029297,31746.029297,28989.369141,29086.609375,29086.609375,134116
2014-09-03,29086.609375,34697.511719,28536.130859,29683.199219,29683.199219,185956
2014-09-04,29683.199219,32697.550781,28546.060547,29761.900391,29761.900391,123777
2014-09-05,29761.900391,32822.761719,29506.740234,31899.109375,31899.109375,48919
2014-09-06,31899.109375,32558.140625,29550.560547,31867.269531,31867.269531,23764
2014-09-07,31867.269531,34246.578125,29000.000000,31162.359375,31162.359375,189752
2014-09-08,31162.359375,31162.359375,27887.789063,27887.789063,27887.789063,172115
2014-09-09,27887.789063,32362.460938,27887.789063,29592.740234,29592.740234,119786
2014-09-10,29592.740234,32163.740234,29207.759766,31702.900391,31702.900391,130254
2014-09-11,31702.900391,35353.539063,27425.519531,28010.000000,28010.000000,513503
2014-09-12,28010.000000,31546.490234,28010.000000,31210.990234,31210.990234,33337
2014-09-13,31210.990234,32362.460938,28228.210938,28228.210938,28228.210938,56900
2014-09-14,28228.210938,35714.289063,27824.470703,28334.490234,28334.490234,183140
2014-09-15,28334.490234,35470.089844,15580.370117,27601.689453,27601.689453,289944
2014-09-16,27601.689453,50000.000000,27287.449219,50000.000000,50000.000000,98505
2014-09-17,50000.000000,50000.000000,26740.109375,33112.578125,33112.578125,403992
2014-09-18,33112.578125,33112.578125,24400.000000,24894.730469,24894.730469,121704
2014-09-19,24894.730469,28500.000000,24482.919922,25944.750000,25944.750000,141967
2014-09-20,25944.750000,28058.359375,24217.089844,24832.000000,24832.000000,148627
2014-09-21,24832.000000,31446.539063,24024.480469,27548.210938,27548.210938,363754
2014-09-22,27548.210938,29109.259766,23647.710938,29109.259766,29109.259766,536294
2014-09-23,29109.259766,29109.259766,24312.060547,27017.580078,27017.580078,721254
2014-09-24,25797.500000,31759.470703,24074.900391,27995.519531,27995.519531,1321142
2014-09-25,24960.000000,31809.150391,23271.410156,25817.560547,25817.560547,163261
2014-09-26,25817.560547,26905.830078,24890.949219,26785.710938,26785.710938,292611
2014-09-27,26785.710938,26785.710938,22308.310547,22308.310547,22308.310547,187138
2014-09-28,22308.310547,26236.509766,21989.439453,25066.429688,25066.429688,472712
2014-09-29,25066.429688,30036.470703,21909.089844,26032.630859,26032.630859,448008
2014-09-30,26032.630859,26032.630859,22425.000000,22552.359375,22552.359375,293505
2014-10-01,22552.359375,24967.550781,22020.000000,23871.000000,23871.000000,79590
2014-10-02,25954.199219,35658.429688,22019.609375,25117.740234,25117.740234,503382
2014-10-03,25117.740234,27777.779297,22215.259766,23640.660156,23640.660156,17323
2014-10-04,23640.660156,23640.660156,19664.460938,20192.880859,20192.880859,318784
2014-10-05,20192.880859,24130.300781,19500.949219,20807.220703,20807.220703,286147
2014-10-06,20807.220703,23752.970703,19227.560547,20620.580078,20620.580078,194873
2014-10-07,20620.580078,25906.740234,20221.720703,24258.509766,24258.509766,33764
2014-10-08,24258.509766,28662.419922,21639.460938,23040.359375,23040.359375,124188
2014-10-09,23040.359375,26166.650391,22343.910156,25200.460938,25200.460938,102172
2014-10-10,25200.460938,25889.970703,20809.400391,21959.460938,21959.460938,135284
2014-10-11,21959.460938,26825.630859,21959.460938,22715.269531,22715.269531,23534
2014-10-12,22715.269531,28598.669922,22633.089844,22767.310547,22767.310547,538215
2014-10-13,22767.310547,28260.869141,22767.310547,27173.910156,27173.910156,209554
2014-10-14,27173.910156,28208.089844,24466.070313,28208.089844,28208.089844,221867
2014-10-15,28208.089844,33203.121094,20790.019531,23691.500000,23691.500000,69323
2014-10-16,23691.500000,25510.199219,23213.169922,25105.000000,25105.000000,101010
2014-10-17,25105.000000,27247.189453,22636.509766,25641.029297,25641.029297,337050
2014-10-18,25641.029297,32637.080078,22928.439453,27800.000000,27800.000000,108721
2014-10-19,27800.000000,28042.759766,22519.609375,25316.460938,25316.460938,307108
2014-10-20,25316.460938,26666.669922,22028.300781,25608.189453,25608.189453,391845
2014-10-21,25608.189453,32362.460938,21801.529297,23649.009766,23649.009766,199807
2014-10-22,23649.009766,25139.660156,22389.689453,24096.390625,24096.390625,131806
2014-10-23,24096.390625,24096.390625,21355.349609,23119.609375,23119.609375,284433
2014-10-24,23119.609375,23778.070313,20827.880859,23255.810547,23255.810547,90906
2014-10-25,23255.810547,23696.679688,21337.130859,21621.160156,21621.160156,178222
2014-10-27,21621.160156,23668.640625,21133.039063,22935.779297,22935.779297,149436
2014-10-28,22935.779297,29885.060547,19899.599609,22727.269531,22727.269531,400166
2014-10-29,20451.330078,23183.929688,20451.330078,22222.220703,22222.220703,167357
2014-10-30,22222.220703,29690.619141,20249.880859,20793.140625,20793.140625,441318
2014-10-31,20793.140625,28970.750000,20272.929688,22608.699219,22608.699219,264438
2014-11-01,22608.699219,29411.759766,19754.740234,21563.339844,21563.339844,390105
2014-11-02,21563.339844,25168.630859,20000.000000,20016.929688,20016.929688,150147
2014-11-03,20016.929688,25223.080078,20000.000000,20451.330078,20451.330078,251667
2014-11-04,21881.839844,22222.220703,20000.000000,22075.060547,22075.060547,71171
2014-11-05,22075.060547,30000.000000,20000.000000,23545.710938,23545.710938,379377
2014-11-06,23545.710938,23545.710938,20832.240234,21359.699219,21359.699219,305307
2014-11-07,21359.699219,30000.000000,20673.119141,20673.119141,20673.119141,537294
2014-11-08,20673.119141,25000.000000,20000.000000,20756.970703,20756.970703,145874
2014-11-09,20756.970703,23740.460938,20756.970703,21617.099609,21617.099609,252384
2014-11-10,21617.099609,25000.000000,19470.400391,21376.470703,21376.470703,468487
2014-11-11,21376.470703,28288.539063,21292.080078,24271.839844,24271.839844,292646
2014-11-12,24271.839844,32258.060547,23050.300781,24449.880859,24449.880859,448365
2014-11-13,24449.880859,28845.259766,21739.130859,26434.460938,26434.460938,129639
2014-11-14,26434.460938,33783.781250,20000.000000,25676.039063,25676.039063,216414
2014-11-15,25676.039063,25966.529297,22395.589844,24069.320313,24069.320313,227155
2014-11-16,24069.320313,27566.669922,23092.369141,23803.000000,23803.000000,188578
2014-11-17,24834.439453,30000.000000,20000.000000,24691.359375,24691.359375,427001
2014-11-18,24691.359375,25445.289063,22603.240234,22603.240234,22603.240234,314178
2014-11-19,22603.240234,33034.710938,21830.160156,24667.000000,24667.000000,504468
2014-11-20,24667.000000,25125.630859,21515.289063,23592.849609,23592.849609,346917
2014-11-21,23592.849609,24566.000000,20911.750000,21668.470703,21668.470703,272679
2014-11-22,21668.470703,24946.539063,21531.570313,23479.519531,23479.519531,454639
2014-11-23,23479.519531,24038.460938,20869.779297,23527.000000,23527.000000,138429
2014-11-24,23527.000000,25813.109375,22349.720703,25252.529297,25252.529297,550373
2014-11-25,25252.529297,26385.220703,22907.449219,22907.449219,22907.449219,213259
2014-11-26,22907.449219,32715.380859,22814.310547,24607.300781,24607.300781,253822
2014-11-27,24607.300781,25252.529297,22695.650391,24204.699219,24204.699219,230617
2014-11-28,24204.699219,25020.849609,22064.619141,23725.720703,23725.720703,256014
2014-11-29,23725.720703,32804.808594,23182.060547,25839.789063,25839.789063,273253
2014-11-30,25839.789063,25839.789063,22881.730469,23606.619141,23606.619141,259706
2014-12-01,23606.619141,29438.410156,22831.050781,25252.529297,25252.529297,354068
2014-12-02,25252.529297,25278.810547,22420.490234,24823.369141,24823.369141,892661
2014-12-03,24823.369141,24823.369141,22055.939453,23790.640625,23790.640625,137222
2014-12-04,23790.640625,25084.419922,22297.160156,23795.240234,23795.240234,212857
2014-12-05,23795.240234,24388.890625,22177.619141,24150.500000,24150.500000,1370933
2014-12-06,24150.500000,24813.900391,21909.810547,24056.250000,24056.250000,223002
2014-12-07,24056.250000,24271.839844,22116.929688,24271.839844,24271.839844,159832
2014-12-08,24271.839844,25128.609375,22043.400391,22288.259766,22288.259766,1089968
2014-12-09,22288.259766,23885.349609,21105.949219,22421.519531,22421.519531,258707
2014-12-10,22421.519531,24278.570313,21220.460938,23474.179688,23474.179688,122297
2014-12-11,23474.179688,25773.199219,20949.460938,23529.410156,23529.410156,371752
2014-12-12,23529.410156,24306.519531,20966.980469,21052.400391,21052.400391,161088
2014-12-13,21052.400391,23574.800781,21052.400391,23112.480469,23112.480469,176424
2014-12-14,23112.480469,23706.900391,20844.400391,21948.949219,21948.949219,136208
2014-12-15,21948.949219,24482.539063,21572.349609,23299.160156,23299.160156,306648
2014-12-16,23299.160156,23684.210938,21200.439453,23255.810547,23255.810547,197561
2014-12-17,23255.810547,30811.890625,20118.599609,24248.300781,24248.300781,345071
2014-12-18,24248.300781,24360.539063,19475.140625,23328.150391,23328.150391,264613
2014-12-19,23328.150391,23707.919922,19525.289063,20131.349609,20131.349609,431858
2014-12-20,20131.349609,22959.179688,20131.349609,22222.220703,22222.220703,154912
2014-12-21,22222.220703,22900.759766,20253.160156,22727.269531,22727.269531,162430
2014-12-22,22727.269531,24064.169922,20650.240234,22624.429688,22624.429688,278170
2014-12-23,22624.429688,23069.210938,16045.379883,21405.380859,21405.380859,296617
2014-12-24,21405.380859,23094.689453,20971.150391,22050.720703,22050.720703,359658
2014-12-25,22050.720703,22601.710938,20429.300781,21881.839844,21881.839844,47839
2014-12-26,21881.839844,23857.240234,20455.759766,22905.759766,22905.759766,731405
2014-12-27,22905.759766,23169.599609,20584.070313,21331.060547,21331.060547,222022
2014-12-28,21331.060547,22493.570313,20294.250000,21881.839844,21881.839844,104279
2014-12-29,21881.839844,22692.890625,20071.900391,20215.800781,20215.800781,211314
2014-12-30,20215.800781,21905.810547,19864.939453,21489.970703,21489.970703,525254
2014-12-31,21489.970703,22740.519531,19809.810547,21713.910156,21713.910156,1209640
2015-01-01,21713.910156,22222.220703,19933.029297,22222.220703,22222.220703,571493
2015-01-02,22222.220703,22222.220703,19666.439453,21008.400391,21008.400391,169577
2015-01-03,21008.400391,21532.849609,19379.839844,21472.390625,21472.390625,116714
2015-01-04,21472.390625,21472.390625,16435.679688,17185.220703,17185.220703,224549
2015-01-05,17185.220703,19455.250000,16135.450195,19125.679688,19125.679688,203135
2015-01-06,19125.679688,20334.779297,17202.689453,17579.929688,17579.929688,215440
2015-01-07,17579.929688,19841.269531,17579.929688,18405.439453,18405.439453,408008
2015-01-08,18405.439453,21943.630859,17951.300781,18400.109375,18400.109375,258747
2015-01-09,18400.109375,20080.320313,18058.910156,19230.769531,19230.769531,148142
2015-01-10,19230.769531,20019.529297,17123.289063,18975.330078,18975.330078,181175
2015-01-11,18975.330078,19886.359375,17218.960938,19886.359375,19886.359375,287943
2015-01-12,19886.359375,19886.359375,16741.580078,18140.039063,18140.039063,1399645
2015-01-13,18140.039063,22935.779297,13975.559570,14245.009766,14245.009766,741150
2015-01-14,15304.290039,19498.250000,11280.000000,12638.230469,12638.230469,305934
2015-01-15,12638.230469,18670.650391,11072.809570,13550.139648,13550.139648,110810
2015-01-16,13550.139648,15598.959961,12987.009766,14315.790039,14315.790039,309688
2015-01-17,14315.790039,14315.790039,12106.540039,12291.799805,12291.799805,107740
2015-01-18,12291.799805,19091.259766,12106.540039,14534.879883,14534.879883,170648
2015-01-19,14534.879883,15057.000000,13074.339844,13523.370117,13523.370117,191697
2015-01-20,13523.370117,17741.939453,12917.120117,14236.900391,14236.900391,630910
2015-01-21,14236.900391,17110.269531,12727.269531,14304.790039,14304.790039,340903
2015-01-22,14304.790039,16340.759766,14245.009766,14718.870117,14718.870117,237398
2015-01-23,14718.870117,16408.349609,13898.769531,14322.219727,14322.219727,442194
2015-01-24,14322.219727,16431.150391,100.000000,15772.870117,15772.870117,494801
2015-01-25,15772.870117,20833.330078,15205.820313,16600.269531,16600.269531,96282
2015-01-26,16600.269531,19788.919922,15781.530273,17913.529297,17913.529297,136038
2015-01-27,17913.529297,18541.410156,10000.000000,17857.140625,17857.140625,229988
2015-01-28,17857.140625,17857.140625,15102.700195,15102.700195,15102.700195,154798
2015-01-29,15102.700195,17006.800781,13861.110352,15494.339844,15494.339844,168671
2015-01-30,15494.339844,17767.769531,13860.000000,17767.769531,17767.769531,389226
2015-01-31,17767.769531,18347.039063,13289.040039,17452.009766,17452.009766,200100
2015-02-01,17452.009766,17452.009766,13144.169922,17271.160156,17271.160156,164592
2015-02-02,17271.160156,17415.529297,13899.320313,14880.950195,14880.950195,253370
2015-02-03,14880.950195,16507.099609,14540.879883,15723.269531,15723.269531,313614
2015-02-04,15723.269531,18315.019531,13421.219727,13917.549805,13917.549805,379503
2015-02-05,13917.549805,15458.339844,13202.540039,14304.480469,14304.480469,260087
2015-02-06,14304.480469,15708.450195,13285.019531,14836.799805,14836.799805,225030
2015-02-07,14836.799805,15197.570313,13639.179688,14831.290039,14831.290039,273912
2015-02-08,14831.290039,15384.620117,13830.000000,14685.419922,14685.419922,92530
2015-02-09,14685.419922,15553.519531,13431.469727,14434.179688,14434.179688,147286
2015-02-10,14434.179688,20408.160156,12378.219727,14539.110352,14539.110352,252552
2015-02-11,14539.110352,20833.330078,13627.969727,16465.419922,16465.419922,135160
2015-02-12,16465.419922,21739.130859,13549.009766,14249.750000,14249.750000,487317
2015-02-13,14249.750000,23809.519531,13944.570313,23809.519531,23809.519531,477772
2015-02-14,23809.519531,25000.000000,13289.040039,15007.650391,15007.650391,378394
2015-02-15,15007.650391,16863.410156,14889.849609,15693.660156,15693.660156,160144
2015-02-16,15693.660156,20257.830078,14204.040039,14677.049805,14677.049805,228373
2015-02-17,14677.049805,23809.519531,14560.830078,23809.519531,23809.519531,151034
2015-02-18,23809.519531,23809.519531,14189.190430,15398.860352,15398.860352,117982
2015-02-19,15398.860352,18987.339844,13545.349609,13545.349609,13545.349609,191650
2015-02-20,16105.000000,22727.269531,14995.200195,22727.269531,22727.269531,337184
2015-02-21,22727.269531,22727.269531,15085.160156,19607.839844,19607.839844,87847
2015-02-22,19607.839844,19607.839844,15211.440430,15933.719727,15933.719727,136992
2015-02-23,15933.719727,23502.650391,13545.349609,16227.750000,16227.750000,251119
2015-02-24,15567.230469,23809.519531,14825.389648,14924.059570,14924.059570,264051
2015-02-25,14924.059570,16227.750000,14727.179688,14983.000000,14983.000000,331168
2015-02-26,14983.000000,23809.519531,14678.900391,14880.950195,14880.950195,294194
2015-02-27,14880.950195,25220.679688,14084.509766,25220.679688,25220.679688,467416
2015-02-28,25220.679688,25220.679688,15447.240234,15503.879883,15503.879883,267522
2015-03-01,15503.879883,25000.000000,15321.139648,16377.650391,16377.650391,192874
2015-03-02,16377.650391,18750.000000,15437.269531,16426.259766,16426.259766,360877
2015-03-03,16426.259766,42600.000000,10000.000000,17680.339844,17680.339844,524341
2015-03-04,17680.339844,18987.339844,10000.000000,16852.039063,16852.039063,242943
2015-03-05,16852.039063,27027.029297,15594.540039,16073.040039,16073.040039,543506
2015-03-06,16073.040039,27777.779297,13522.650391,16581.619141,16581.619141,599373
2015-03-07,16581.619141,26143.789063,15900.000000,26058.630859,26058.630859,288414
2015-03-08,26058.630859,27777.779297,16027.540039,16027.540039,16027.540039,80373
2015-03-09,16027.540039,26441.039063,15696.080078,17215.080078,17215.080078,759151
2015-03-10,17215.080078,27739.250000,16648.650391,17841.210938,17841.210938,760359
2015-03-11,17841.210938,29411.759766,15408.320313,17531.560547,17531.560547,388576
2015-03-12,17531.560547,27513.589844,17531.560547,22209.300781,22209.300781,551818
2015-03-13,22209.300781,27624.310547,17408.289063,21720.240234,21720.240234,504712
2015-03-14,21720.240234,21720.240234,17546.939453,17829.410156,17829.410156,615363
2015-03-15,17829.410156,27027.029297,16169.519531,17624.599609,17624.599609,151333
2015-03-16,17624.599609,20053.300781,16393.439453,17543.859375,17543.859375,533832
2015-03-17,17543.859375,27322.400391,17210.359375,17825.310547,17825.310547,198865
2015-03-18,17825.310547,25660.759766,14489.820313,14489.820313,14489.820313,396107
2015-03-19,14489.820313,26315.789063,14489.820313,17301.039063,17301.039063,326353
2015-03-20,17301.039063,26239.070313,15451.900391,17301.039063,17301.039063,230009
2015-03-21,17301.039063,26315.789063,15625.000000,16917.289063,16917.289063,76084
2015-03-22,16917.289063,26022.300781,14071.490234,14071.490234,14071.490234,149821
2015-03-23,15829.330078,20120.720703,14071.490234,15748.030273,15748.030273,282534
2015-03-24,15748.030273,25531.910156,14787.120117,15092.129883,15092.129883,302334
2015-03-25,15092.129883,25316.460938,13859.830078,25094.099609,25094.099609,288306
2015-03-26,25094.099609,26041.669922,14956.629883,26014.570313,26014.570313,84534
2015-03-27,26014.570313,26014.570313,14285.709961,16286.639648,16286.639648,231900
2015-03-28,14792.299805,26183.550781,14285.709961,16666.669922,16666.669922,246923
2015-03-29,16666.669922,18939.390625,14492.750000,18939.390625,18939.390625,73507
2015-03-29,18939.390625,18939.390625,15015.019531,15148.799805,15148.799805,355614
2015-03-30,15148.799805,25862.070313,14874.459961,16257.519531,16257.519531,241940
2015-03-31,16257.519531,25619.830078,14989.209961,14991.549805,14991.549805,238887
2015-04-01,14991.549805,26119.400391,13335.830078,14375.080078,14375.080078,525441
2015-04-02,14375.080078,26856.380859,13310.000000,16292.370117,16292.370117,304320
2015-04-03,16292.370117,25897.789063,15465.320313,16180.099609,16180.099609,233145
2015-04-04,16180.099609,25641.029297,15456.049805,15795.519531,15795.519531,291188
2015-04-05,15795.519531,26525.199219,13310.000000,16449.519531,16449.519531,504288
2015-04-06,16449.519531,26119.400391,15493.940430,19925.279297,19925.279297,356615
2015-04-07,19925.279297,26128.269531,15116.280273,16420.359375,16420.359375,233590
2015-04-08,16420.359375,25125.630859,15078.969727,15369.530273,15369.530273,303940
2015-04-09,15369.530273,24390.240234,14046.150391,15178.099609,15178.099609,139219
2015-04-10,15178.099609,16837.849609,13927.580078,16036.410156,16036.410156,163906
2015-04-11,16036.410156,25641.029297,14632.139648,25641.029297,25641.029297,52133
2015-04-12,25641.029297,25641.029297,14609.429688,14793.320313,14793.320313,222508
2015-04-13,14793.320313,24875.619141,13399.790039,13399.790039,13399.790039,241708
2015-04-14,13399.790039,25000.000000,13003.950195,24691.359375,24691.359375,324171
2015-04-15,24691.359375,25641.029297,13985.150391,19047.619141,19047.619141,158069
2015-04-16,19047.619141,25000.000000,13812.150391,18691.589844,18691.589844,387951
2015-04-17,18691.589844,25125.630859,13265.790039,13265.790039,13265.790039,343028
2015-04-18,13265.790039,25320.849609,12003.209961,15384.620117,15384.620117,132472
2015-04-19,15384.620117,25130.830078,14059.990234,14483.250000,14483.250000,367848
2015-04-20,14483.250000,15581.519531,14081.330078,15159.169922,15159.169922,571938
2015-04-21,15159.169922,26657.779297,14040.870117,14719.000000,14719.000000,1366642
2015-04-22,14719.000000,26737.970703,14035.089844,14634.099609,14634.099609,218176
2015-04-23,14634.099609,23255.810547,14457.379883,16129.030273,16129.030273,281355
2015-04-24,16129.030273,19027.480469,13005.549805,14204.559570,14204.559570,299772
2015-04-25,14204.559570,17857.140625,13344.570313,14912.070313,14912.070313,119467
2015-04-26,14912.070313,25167.789063,11881.190430,14322.139648,14322.139648,487049
2015-04-27,14322.139648,24390.240234,13351.129883,24390.240234,24390.240234,242583
2015-04-28,14814.809570,18382.349609,12040.129883,13832.280273,13832.280273,388207
2015-04-29,13832.280273,16683.699219,13832.280273,15337.419922,15337.419922,109780
2015-04-30,15337.419922,27027.029297,14326.429688,14625.490234,14625.490234,359534
2015-05-01,14625.490234,26881.720703,14084.509766,15243.900391,15243.900391,411709
